"","paths","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","paths.noko","paths.nok","V4"
"27","K01816",615.646541784386,0.15429233291824,0.0567809448566435,2.71732591466709,0.00658117664388409,0.0983209759975341,"K01816","01816","hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]"
"28","K01838",10.3858111949954,2.55250953561486,0.880805160680635,2.89792754352441,0.00375637360358199,0.0864282922376904,"K01838","01838","pgmB; beta-phosphoglucomutase [EC:5.4.2.6]"
"29","K01959",24.4781253704148,3.74825458586414,0.937443336118308,3.99837989289531,6.37775301968374e-05,0.00535044418712853,"K01959","01959","pycA; pyruvate carboxylase subunit A [EC:6.4.1.1]"
"30","K01960",24.4781253704148,3.74825458586414,0.937443336118308,3.99837989289531,6.37775301968374e-05,0.00535044418712853,"K01960","01960","pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]"
"31","K02024",82.6432678525558,1.46783040490405,0.462866742205296,3.17117276110761,0.00151824819963285,0.0452404777737591,"K02024","02024","lamB; maltoporin"
"32","K02076",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K02076","02076","zurR, zur; Fur family transcriptional regulator, zinc uptake regulator"
"33","K02170",38.400960820221,2.49829459789065,0.643630319323333,3.88156760625755,0.000103785290439192,0.0073498855683755,"K02170","02170","bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]"
"34","K02203",23.3756329853553,3.73143061407155,0.986415706944274,3.78281751578227,0.000155063099105749,0.00994775387557235,"K02203","02203","thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]"
"35","K02250",14.5245378625363,1.63255455916537,0.576743073440054,2.83064441403311,0.00464543345631943,0.0980204426662758,"K02250","02250","comK; competence protein ComK"
"36","K02293",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02293","02293","PDS, crtP; 15-cis-phytoene desaturase [EC:1.3.5.5]"
"37","K02294",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02294","02294","crtR; beta-carotene hydroxylase [EC:1.14.13.-]"
"38","K02362",22.4074650151867,3.41872015048778,0.862870808839485,3.96203013877103,7.43151565222943e-05,0.00595941983111869,"K02362","02362","entD; enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-]"
"39","K02387",665.791163445459,0.196549420740828,0.0722451241061656,2.72059081041919,0.0065165370384373,0.0980709222177528,"K02387","02387","flgB; flagellar basal-body rod protein FlgB"
"40","K02392",684.981509264872,0.197163964331471,0.0726883374705783,2.71245664975178,0.00667865163727711,0.0991863288892233,"K02392","02392","flgG; flagellar basal-body rod protein FlgG"
"41","K02397",645.068104354166,0.198044150870224,0.0681336175396668,2.90670241830216,0.00365260493125274,0.0847559774047711,"K02397","02397","flgL; flagellar hook-associated protein 3 FlgL"
"42","K02400",661.927408390749,0.1994287720871,0.070779238241175,2.81761681875639,0.00483815111450787,0.0980204426662758,"K02400","02400","flhA; flagellar biosynthesis protein FlhA"
"43","K02401",661.784522791672,0.201019221019177,0.0707150608371842,2.8426648954175,0.00447380817356653,0.0979746022909972,"K02401","02401","flhB; flagellar biosynthetic protein FlhB"
"44","K02409",661.731305342299,0.201267622397574,0.0707424433005279,2.8450759262378,0.0044400838087215,0.0979746022909972,"K02409","02409","fliF; flagellar M-ring protein FliF"
"45","K02410",661.784522791672,0.201019221019177,0.0707150608371842,2.8426648954175,0.00447380817356653,0.0979746022909972,"K02410","02410","fliG; flagellar motor switch protein FliG"
"46","K02411",612.229607386657,0.205773110354158,0.0643389794497957,3.19826506596557,0.00138257134925102,0.044610423476129,"K02411","02411","fliH; flagellar assembly protein FliH"
"47","K02412",661.784522791672,0.201019221019177,0.0707150608371842,2.8426648954175,0.00447380817356653,0.0979746022909972,"K02412","02412","fliI; flagellum-specific ATP synthase [EC:7.4.2.8]"
"48","K02415",686.842949161416,0.269214877814494,0.0824567450935567,3.26492244520492,0.00109494051960072,0.0375516393294512,"K02415","02415","fliL; flagellar FliL protein"
"49","K02416",659.919626369942,0.204298758327947,0.07110212999908,2.87331417962571,0.00406189949461498,0.0926758909796464,"K02416","02416","fliM; flagellar motor switch protein FliM"
"50","K02419",661.784522791672,0.201019221019177,0.0707150608371842,2.8426648954175,0.00447380817356653,0.0979746022909972,"K02419","02419","fliP; flagellar biosynthetic protein FliP"
"51","K02420",668.361245659982,0.202382413574482,0.0741369040025306,2.72984711591914,0.00633637031455137,0.0980204426662758,"K02420","02420","fliQ; flagellar biosynthetic protein FliQ"
"52","K02421",661.784522791672,0.201019221019177,0.0707150608371842,2.8426648954175,0.00447380817356653,0.0979746022909972,"K02421","02421","fliR; flagellar biosynthetic protein FliR"
"53","K02422",633.508592969014,0.214619923275642,0.0759760923434346,2.82483497973936,0.00473049721404566,0.0980204426662758,"K02422","02422","fliS; flagellar protein FliS"
"54","K02439",35.8294842745434,2.55103752178216,0.705766143778565,3.61456488706626,0.00030085246270335,0.0154768724445412,"K02439","02439","glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]"
"55","K02441",27.925985419136,2.11916792612917,0.68422903681231,3.09716164049681,0.00195383304213343,0.0524839979248947,"K02441","02441","glpG; GlpG protein"
"56","K02497",9.23358046824858,1.99273224926272,0.634072183797338,3.14275298646383,0.00167367012941388,0.0470439341015149,"K02497","02497","hemX; HemX protein"
"57","K02499",14.7762334999201,1.56120289612904,0.574088927079548,2.7194443621671,0.00653916949774987,0.0980709222177528,"K02499","02499","yabN; tetrapyrrole methylase family protein / MazG family protein"
"58","K02557",1671.30914864029,0.132416667035157,0.0429720597734492,3.081459621281,0.0020598841284629,0.0542635176449672,"K02557","02557","motB; chemotaxis protein MotB"
"59","K02598",5.55515576706502,4.18653097581239,1.3101878418725,3.19536698633156,0.00139653139148555,0.0447957981045334,"K02598","02598","nirC; nitrite transporter"
"60","K02634",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02634","02634","petA; apocytochrome f"
"61","K02635",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02635","02635","petB; cytochrome b6"
"62","K02636",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02636","02636","petC; cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6]"
"63","K02637",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02637","02637","petD; cytochrome b6-f complex subunit 4"
"64","K02638",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02638","02638","petE; plastocyanin"
"65","K02639",47.0299559054163,-2.64617824266008,0.835432857915155,-3.16743376513068,0.00153790738598652,0.0455772226944808,"K02639","02639","petF; ferredoxin"
"66","K02641",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02641","02641","petH; ferredoxin--NADP+ reductase [EC:1.18.1.2]"
"67","K02661",20.3199824955814,4.92907789177295,0.882672421040654,5.58426634193653,2.34688808628532e-08,8.53172048967589e-06,"K02661","02661","pilK; type IV pilus assembly protein PilK"
"68","K02673",53.6318820244851,1.39092304383436,0.473450660173972,2.93784159752414,0.00330505842939387,0.0783586244151512,"K02673","02673","pilX; type IV pilus assembly protein PilX"
"69","K02689",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02689","02689","psaA; photosystem I P700 chlorophyll a apoprotein A1"
"70","K02690",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02690","02690","psaB; photosystem I P700 chlorophyll a apoprotein A2"
"71","K02691",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02691","02691","psaC; photosystem I subunit VII"
"72","K02692",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02692","02692","psaD; photosystem I subunit II"
"73","K02693",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02693","02693","psaE; photosystem I subunit IV"
"74","K02694",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02694","02694","psaF; photosystem I subunit III"
"75","K02698",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02698","02698","psaK; photosystem I subunit X"
"76","K02699",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02699","02699","psaL; photosystem I subunit XI"
"77","K02704",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02704","02704","psbB; photosystem II CP47 chlorophyll apoprotein"
"78","K02705",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02705","02705","psbC; photosystem II CP43 chlorophyll apoprotein"
"79","K02706",13.8226936052022,-3.74541993292068,1.3499741090817,-2.77443834494608,0.00552971144925399,0.0980204426662758,"K02706","02706","psbD; photosystem II P680 reaction center D2 protein [EC:1.10.3.9]"
"80","K02707",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02707","02707","psbE; photosystem II cytochrome b559 subunit alpha"
"81","K02709",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02709","02709","psbH; photosystem II PsbH protein"
"82","K02710",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02710","02710","psbI; photosystem II PsbI protein"
"83","K02711",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02711","02711","psbJ; photosystem II PsbJ protein"
"84","K02712",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02712","02712","psbK; photosystem II PsbK protein"
"85","K02714",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02714","02714","psbM; photosystem II PsbM protein"
"86","K02715",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02715","02715","psbN; PsbN protein"
"87","K02716",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02716","02716","psbO; photosystem II oxygen-evolving enhancer protein 1"
"88","K02717",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02717","02717","psbP; photosystem II oxygen-evolving enhancer protein 2"
"89","K02722",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02722","02722","psbX; photosystem II PsbX protein"
"90","K02723",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02723","02723","psbY; photosystem II PsbY protein"
"91","K02724",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K02724","02724","psbZ; photosystem II PsbZ protein"
"92","K02742",27.1928227203191,2.27491209523127,0.72809754338223,3.12446061095554,0.00178131369315488,0.0498128388142233,"K02742","02742","sprT; SprT protein"
"93","K02826",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K02826","02826","qoxA; cytochrome aa3-600 menaquinol oxidase subunit II [EC:7.1.1.5]"
"94","K02827",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K02827","02827","qoxB; cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5]"
"95","K02828",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K02828","02828","qoxC; cytochrome aa3-600 menaquinol oxidase subunit III [EC:7.1.1.5]"
"96","K02829",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K02829","02829","qoxD; cytochrome aa3-600 menaquinol oxidase subunit IV [EC:7.1.1.5]"
"97","K02848",25.1004624976842,3.5463072086979,0.827750862495602,4.2842688173179,1.8334113357995e-05,0.00204032490083973,"K02848","02848","waaP, rfaP; heptose I phosphotransferase [EC:2.7.1.-]"
"98","K03112",27.5737189108934,2.2030465878911,0.698430460060928,3.15428194196874,0.00160893565347564,0.0464207731132415,"K03112","03112","damX; DamX protein"
"99","K03301",31.856667942199,4.87466699726905,0.836566480889363,5.82699296305386,5.6434991024395e-09,3.07740006056026e-06,"K03301","03301","TC.AAA; ATP:ADP antiporter, AAA family"
"100","K03395",3.44923152239343,3.60926215344972,1.06802979433907,3.37936466995591,0.000726535668079036,0.0286146222382756,"K03395","03395","aac3-I; aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]"
"101","K03472",27.1457011651762,2.2893050240707,0.68398753363289,3.34699817102137,0.000816917493632367,0.030511308854639,"K03472","03472","epd; D-erythrose 4-phosphate dehydrogenase [EC:1.2.1.72]"
"102","K03480",13.6469181466279,1.68797876818529,0.619710573696603,2.72381792377112,0.00645320721019494,0.0980204426662758,"K03480","03480","glcT; transcriptional antiterminator"
"103","K03483",9.65851778719796,2.22133505362442,0.693643934590935,3.20241400933524,0.00136280980836882,0.0444994124852407,"K03483","03483","mtlR; mannitol operon transcriptional antiterminator"
"104","K03502",179.095913320816,-0.761456132720188,0.265334554380476,-2.86979633880742,0.0041073625604606,0.0933227001757985,"K03502","03502","umuC; DNA polymerase V"
"105","K03548",26.0019395090126,2.60889782313652,0.655360334594803,3.98086012445284,6.86663486842729e-05,0.00567329696023243,"K03548","03548","perM; putative permease"
"106","K03556",37.1636795769644,2.93064420326181,0.781093691754165,3.75197525495338,0.000175446784721961,0.0103990360553136,"K03556","03556","malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein"
"107","K03567",28.744934552856,2.24303932617798,0.695576686402347,3.22471895626549,0.00126096389898888,0.0421842708048244,"K03567","03567","gcvR; glycine cleavage system transcriptional repressor"
"108","K03668",24.7202828923549,2.97059768363625,0.715159748370594,4.15375402545291,3.27064750796721e-05,0.00342977708864331,"K03668","03668","hslJ; heat shock protein HslJ"
"109","K03721",27.1152985507294,2.2740910179411,0.70974544989737,3.20409383148555,0.00135488312189989,0.0444994124852407,"K03721","03721","tyrR; transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport"
"110","K03724",615.601672068124,0.205329306539039,0.0737992897943204,2.78226670082184,0.00539806601251632,0.0980204426662758,"K03724","03724","lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]"
"111","K03777",19.8390681060064,2.36624069323073,0.825173419790164,2.86756775785682,0.00413640220974976,0.0935925363060806,"K03777","03777","dld; D-lactate dehydrogenase (quinone) [EC:1.1.5.12]"
"112","K03782",604.897023389287,0.150629393099065,0.053468261376666,2.81717394994258,0.00484482781497185,0.0980204426662758,"K03782","03782","katG; catalase-peroxidase [EC:1.11.1.21]"
"113","K03807",25.8735877499844,2.55088726690809,0.772229833649295,3.30327469330402,0.000955627273993465,0.0347402368339091,"K03807","03807","ampE; AmpE protein"
"114","K03812",27.3725807102035,2.88668912162501,0.668915395163255,4.31547717767877,1.59258505951168e-05,0.0018954239176014,"K03812","03812","rmf; ribosome modulation factor"
"115","K03826",24.1531881640939,4.37866272414135,0.775240044121639,5.64813796364512,1.62194992949574e-08,6.80345612733866e-06,"K03826","03826","yiaC; putative acetyltransferase [EC:2.3.1.-]"
"116","K03863",8.95771037344791,4.67980459892378,1.02766308350582,4.55383157577178,5.26775363034566e-06,0.000797918348507636,"K03863","03863","vanB; vanillate monooxygenase ferredoxin subunit"
"117","K03867",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K03867","03867","BGLUT; UDP-glucose:tetrahydrobiopterin glucosyltransferase [EC:2.4.1.-]"
"118","K03923",19.2582955018975,2.19499772238546,0.71659018557396,3.06311440845,0.00219046296652525,0.0565578811713592,"K03923","03923","mdaB; NADPH dehydrogenase (quinone) [EC:1.6.5.10]"
"119","K04019",2.99485354507948,4.61070990895989,1.45272378021554,3.1738379805938,0.00150437640163228,0.0450734314181363,"K04019","04019","eutA; ethanolamine utilization protein EutA"
"120","K04064",21.9715264897313,3.60739994456999,0.889917919949919,4.05363221000539,5.04284784744197e-05,0.00449740935714958,"K04064","04064","osmE; osmotically inducible lipoprotein OsmE"
"121","K04065",24.1369098376486,3.05582615151812,0.884679509419524,3.45416178286211,0.000552006122854535,0.0229777815872197,"K04065","04065","osmY; hyperosmotically inducible periplasmic protein"
"122","K04116",9.43019971760483,5.42095322694369,1.15518471212995,4.69271551988291,2.69602271074826e-06,0.00042004033833458,"K04116","04116","aliA; cyclohexanecarboxylate-CoA ligase [EC:6.2.1.-]"
"123","K04335",37.1830676658083,3.83258357118323,0.87590435011915,4.37557316693527,1.21113806999985e-05,0.00161081363309981,"K04335","04335","csgB; minor curlin subunit"
"124","K04337",17.0314812965009,4.38657427733014,0.821684639190302,5.33851318147156,9.37118947119905e-08,3.07442140016464e-05,"K04337","04337","csgE; curli production assembly/transport component CsgE"
"125","K04338",29.4812761110648,2.43244779198691,0.856371107448276,2.8404131933349,0.00450551334365526,0.0980204426662758,"K04338","04338","csgF; curli production assembly/transport component CsgF"
"126","K04766",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K04766","04766","acuA; acetoin utilization protein AcuA [EC:2.3.1.-]"
"127","K05356",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05356","05356","SPS, sds; all-trans-nonaprenyl-diphosphate synthase [EC:2.5.1.84 2.5.1.85]"
"128","K05358",6.60497760932594,4.376506557311,1.11308412243225,3.93187403279792,8.42862302449524e-05,0.00604753702007533,"K05358","05358","quiA; quinate dehydrogenase (quinone) [EC:1.1.5.8]"
"129","K05369",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05369","05369","pebA; 15,16-dihydrobiliverdin:ferredoxin oxidoreductase [EC:1.3.7.2]"
"130","K05370",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05370","05370","pebB; phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3]"
"131","K05377",13.7024406487923,-3.73167828926737,1.35202310624687,-2.76006990710852,0.00577889941167248,0.0980204426662758,"K05377","05377","cpeB, mpeB; phycoerythrin beta chain"
"132","K05523",14.9255108751943,1.72962664161724,0.544914750462937,3.17412336543987,0.00150289798654308,0.0450734314181363,"K05523","05523","hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]"
"133","K05548",59.3399527202711,1.44642387011087,0.457440574352579,3.16199294773535,0.00156693359085483,0.0461864263293587,"K05548","05548","benK; MFS transporter, AAHS family, benzoate transport protein"
"134","K05559",47.0238485577932,2.79970199911391,0.789660759819602,3.54544906062384,0.000391944735169066,0.0173762165924952,"K05559","05559","phaA; multicomponent K+:H+ antiporter subunit A"
"135","K05560",47.0770660071671,2.78611257863967,0.785510553561752,3.54688115392792,0.000389820400504425,0.0173762165924952,"K05560","05560","phaC; multicomponent K+:H+ antiporter subunit C"
"136","K05561",46.7756284124204,2.83326323694783,0.79348670689444,3.57064990796972,0.00035609658428901,0.0169675610908287,"K05561","05561","phaD; multicomponent K+:H+ antiporter subunit D"
"137","K05562",47.0770660071671,2.78611257863967,0.785510553561752,3.54688115392792,0.000389820400504425,0.0173762165924952,"K05562","05562","phaE; multicomponent K+:H+ antiporter subunit E"
"138","K05563",47.0770660071671,2.78611257863967,0.785510553561752,3.54688115392792,0.000389820400504425,0.0173762165924952,"K05563","05563","phaF; multicomponent K+:H+ antiporter subunit F"
"139","K05564",47.0770660071671,2.78611257863967,0.785510553561752,3.54688115392792,0.000389820400504425,0.0173762165924952,"K05564","05564","phaG; multicomponent K+:H+ antiporter subunit G"
"140","K05572",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05572","05572","ndhA; NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2]"
"141","K05573",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05573","05573","ndhB; NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2]"
"142","K05574",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05574","05574","ndhC; NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2]"
"143","K05579",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05579","05579","ndhH; NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2]"
"144","K05580",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05580","05580","ndhI; NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]"
"145","K05581",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05581","05581","ndhJ; NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]"
"146","K05582",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05582","05582","ndhK; NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2]"
"147","K05584",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05584","05584","ndhM; NAD(P)H-quinone oxidoreductase subunit M [EC:7.1.1.2]"
